5122817,"מור עוקבת תיק 2 בנק דיסקונט"
5118021,"קסם KTF  תל בונד 60"
5129556,"פסגות פארטו"
5128772,"תכלית TTF תל בונד-דולר"
5119151,"MTF מחקה‏ תל בונד מאגר‎ "
5119177,"אי.בי.אי. מחקה תל בונד מאגר"
5121835,"הראל Htf תל בונד 60"
5108667,"אלטשולר שחם אג\"ח מדינה צמודי מדד ללא מניות"
5115985,"הראל צמודים ממשלתיים"
5100680,"מגדל ‎עוקבת תיק מרכיב הנזילות הבנק הבינלאומי"
5122932,"הראל אג\"ח ממשלתיות"
5129689,"הראל Htf תל בונד צמודות-בנקים"
5114988,"פסגות תיק קונצרני מדורג"
5117916,"קסם אקסלנס ממשלתי טהור"
5109335,"אילים מדינה ללא מניות"
5111992,"הראל נכסים סולידיים "
5122262,"MTF מחקה תל בונד 60 "
5110333,"הראל אג\"ח דולר"
5118666,"תמיר פישמן אג\"ח מדינה"
5119607,"אנליסט אג\"ח מדינה עד 5 שנים ללא מניות"
5111331,"הראל צמודים פלוס"
5118559,"אי.בי.אי. מחקה תל בונד צמודות- בנקים"
5118757,"תל בונד צמודות- בנקים TTF תכלית "
5117817,"MTF מחקה‏ תל בונד צמודות בנקים"
5114509,"מיטב מדורגות A עד 3 שנים"
5117304,"ילין לפידות תיק ללא מניות"
5115274,"MTF מחקה משולבת אג\"ח ישראל (80%) מניות ישראל (20%) חודשי"
5123104,"הראל Htf אינדקס קונצרני מאוזן מח\"מ 2-4"
5116041,"סיגמא ממשלתי ללא מניות"
5119433,"הראל תיק אג\"ח מדינה"
5123278,"MTF מחקה אינדקס AA ומעלה צמוד "
5108162,"כרמים (!) אג\"ח חברות   "
5128343,"ילין לפידות מדדית ללא מניות"
5112206,"PTF תל בונד 60"
5113618,"מיטב מניות"
5128475,"פורטה 10/90"
5111885,"הראל מדינה"
5122619,"מיטב צמודה "
5116793,"הראל Htf משולבת אג\"ח ישראל צמוד חודשי"
5126453,"אי.בי.אי. נטע מדינה ללא מניות"
5115100,"אי.בי.אי. מחקה משולבת קונצרני (80%) מניות (20%) חודשי"
5111000,"אלטשולר צמוד בינוני   "
5124870,"MTF מחקה‏ אינדקס השקעה לרשויות מקומיות "
5117361,"תכלית TTF תל בונד 60"
5121413,"MTF מחקה משולבת ממשלתיות (60%) קונצרני ישראלי (40%) חודשי"
5114830,"מיטב צמודה+5%"
5129432,"קסם KTFי תל בונד שקלי-50"
5110150,"הראל דולרית"
5119615,"MTF מחקה‏ משולבת אג\"ח ישראל (85%) מניות (15%) חודשי מנוטרלת מט\"ח "
5123096,"סיגמא 30/70"
5107693,"מור אג\"ח פלוס"
5123294,"מור אג\"ח ישראל "
5115936,"Total Return (!) הראל "
5129994,"אנליסט עוקבת מרכיב אג\"ח - תיק 3 הבנק הבינלאומי "
5124144,"אנליסט אלפא ביתא מניות כללי"
5105317,"כוון 20/80"
5118880,"פסגות קונצרני ניהול מטבעי"
5115076,"הראל צמודה"
5101902,"אי.בי.אי. אג\"ח $ חו\"ל נקובה $ - תיק עד 3 שנים"
5117981,"פסגות עוקבת תיק 2 בנק דיסקונט"
5121090,"מור מדדית פלוס"
5123930,"PTF (!) אינדקס אג\"ח עם רכיב בטוחה"
5125349,"MTF מחקה‏ תל בונד צמודות 5-15 "
5130018,"הראל Htf אינדקס אג\"ח CoCo בנקים"
5100409,"קסם אקסלנס מדדית מדינה מנוהלת"
5105176,"קסם אקסלנס שקלית"
5112586,"הראל Htf משולבת אג\"ח ישראל (90%) מניות ישראל-חול (10%) חודשי"
5113725,"אנליסט אג\"ח סולידי + 5% מניות"
5101399,"סיגמא אג\"ח מדינה "
5111463,"PTF תל בונד 20"
5127634,"מיטב (!) אג\"ח דולר בינלאומי"
5108626,"מיטב  מדדית"
5123039,"MTF מחקה תל בונד 20 "
5123757,"ילין לפידות (!) אג\"ח חברות "
5128046,"תמיר פישמן עוקבת תיק 1 בנק דיסקונט "
5127840,"קסם אקסלנס עוקבת תיק 1 בנק דיסקונט"
5124060,"סיגמא 25/75"
5115589,"תל בונד 20 KTF  קסם"
5117270,"הראל Htf תל בונד 20"
5127360,"הראל אג\"ח מדורג מנוהלת"
5114046,"מור נבחרת אג\"ח "
5103247,"$ הראל אג\"ח מדינות חו\"ל – נקובה "
5115548,"הראל 10/90 פלוס "
5127204,"אי.בי.אי. עוקבת תיק 2 בנק דיסקונט"
5113014,"אי.בי.אי. מחקה תל בונד 20"
5115472,"תל בונד 20 TTF תכלית"
5115506,"סיגמא (!) מודל דירוג פנימי"
5109020,"פסגות צמוד מדד ללא מניות "
5115068,"הראל צמודים ללא מניות"
5121470,"אי.בי.אי. מחקה DAX 30 מנוטרלת מט\"ח"
5115779,"אי.בי.אי. מחקה משולבת קונצרני (90%) מניות (10%) חודשי"
5117940,"פסגות אג\"ח ממוצע A "
5117619,"אי.בי.אי. תיק אג\"ח כללי"
5126495,"אי.בי.אי. אג\"ח פלוס !"
5115837,"תכלית TTF משולבת אגח ממשלתי קונצרני (90%) מניות (10%) חודשי"
5120233,"אי.בי.אי. סל 25/75 "
5130539,"אקסלנס קסם אג\"ח ללא מניות "
5102652,"הראל אירופה עד 30% מט\"ח"
5129028,"קסם KTF תל בונד-צמודות 3-5"
5113105,"הראל ניהול שמרני + 10%"
5104666,"מגדל יMID CAP גרמניה מנוטרלת מט\"ח"
5111448,"איילון מדדית ללא מניות"
5129473,"אלפא טק מניות חו\"ל ממוקדת E.S.G"
5117437,"תל בונד צמודות  KTF קסם"
5102371,"הראל אג\"ח דולר בינלאומי "
5108683,"מיטב (!) אג\"ח דולר "
5114483,"תכלית TTF משולבת אגח ממשלתי קונצרני (80%) מניות (20%) מנוטרלת מט\"ח חודשי"
5127055,"תכלית S&P Aerospace & Defense TTF  מנוטרלת מט\"ח "
5103916,"תמיר פישמן (!) אגד חוץ נקוב $"
5112529,"פסגות אג\"ח מאוזן "
5117890,"MTF מחקה משולבת קונצרני צמוד (70%) קונצרני שקלי (30%) חודשי"
5231030,"הראל שקלית פלוס"
5117486,"PTF תל בונד צמודות"
5127907,"MTF מחקה תל בונד שקלי 50"
5117577,"אי.בי.אי. אג\"ח חברות מדורג"
5105788,"פסגות עוקבת תיק 2 הבנק הבינלאומי"
5119458,"הראל (!) תיק אג\"ח כללי"
5116512,"פסגות אג\"ח ממוצע AA"
5117023,"אי.בי.אי. מחקה תל בונד צמודות"
5121231,"קסם אקסלנס אג\"ח עד 2024"
5123518,"MTF מחקה‏ תל בונד צמודות "
5117429,"אי.בי.אי.  אג\"ח עולמי נקוב $"
5104245,"מגדל ‏ עוקבת תיק 2 בנק דיסקונט"
5125323,"תכלית TTF תל בונד שקלי 50 "
5121686,"MTF מחקה צמודות מדד ממשלתיות 2-5 שנים "
5125356,"MTF מחקה‏  תל בונד צמודות 3-5 "
5108253,"הראל פרימיום "
5127998,"אי.בי.אי. אג\"ח דולר ריבית משתנה"
5102561,"מיטב ! אג\"ח בינלאומי"
5129986,"אנליסט עוקבת מרכיב אג\"ח - תיק 2 הבנק הבינלאומי "
5115464,"איילון עוקבת תיק מרכיב הנזילות פלוס - הבנק הבינלאומי"
5117510,"מור מדדית מדינה ללא מניות"
5123229,"סיגמא  15/85"
5129390,"ילין לפידות עוקבת מרכיב אג\"ח תיק 2 הבנק הבינלאומי "
5117247,"הראל Htfי צמודות מדד ממשלתיות 2-5 שנים"
5111240,"PTF  צמודות מדד ממשלתיות 2-5 שנים"
5118583,"תמיר פישמן עוקבת תיק מרכיב נזילות הבנק הבינלאומי"
5110051,"הראל ת\"א - 125 "
5107362,"אי.בי.אי.  אג\"ח גלובלי"
5111836,"הראל (!) מסלול אג\"ח"
5113329,"קסם KTFי צמודות מדד ממשלתיות 2-5 שנים"
5111638,"אי.בי.אי (!) מדדית ללא מניות  "
5128673,"סיגמא צמודה פלוס"
5115761,"אי.בי.אי.  סל 20/80 "
5114335,"אנליסט אג\"ח ללא מניות   "
5117379,"תכלית TTF צמודות מדד ממשלתיות 2-5 שנים "
5113006,"אי.בי.אי. מחקה צמודות מדד ממשלתיות 2-5 שנים"
5114020,"מור בונד שקלי "
5121405,"MTF מחקה משולבת צמודות מדד ממשלתיות 2-5 (60%) קונצרני צמוד (40%) חודשי"
5128657,"אדמונד דה רוטשילד עוקבת תיק 4 בנק דיסקונט"
5106190,"מגדל תיק השקעות קונצרני"
5120464,"תמיר פישמן ליבור + ריבית קבועה"
5116272,"תמיר פישמן עוקבת תיק 1 הבנק הבינלאומי"
5102017,"מגדל (!) אג\"ח חו\"ל לפדיון 2022"
5116033,"אנליסט  20/80 "
5128715,"מיטב עוקבת מרכיב אג\"ח תיק – 2 הבנק הבינלאומי"
5127238,"מוניטר (!) אג\"ח עולמי נקובה $"
5119003,"אפסילון IM ארה\"ב "
5112560,"הראל ניהול אג\"ח  ‏"
5123559,"הראל Htf אינדקס קונצרני שקלי A"
5113527,"סיגמא אג\"ח משולבת + 20%"
5130117,"פסגות עוקבת מרכיב אג\"ח תיק 3 הבנק הבינלאומי "
5101670,"הראל אג\"ח תאגידים"
5111364,"פסגות (!) מודל קונצרני לונג שורט קרן ממונפת"
5102132,"אי.בי.אי מניות"
5112701,"אפסילון אג\"ח ללא מניות"
5118328,"אנליסט אג\"ח מדורג A ומעלה מח\"מ 1-4 שנים"
5114863,"פסגות אג\"ח ישראל-חו\"ל ‏+ 10%"
5125836,"אלפא טק מניות ישראל"
5120720,"סיגמא (!) 10/90 דינמית"
5124029,"סיגמא תיק נזילות עד שנתיים ללא מניות "
5126289,"רוטשילד עוקבת תיק 2 בנק דיסקונט "
5123369,"MTF מחקה אינדקס A שקלי"
5103718,"קסם אקסלנס אג\"ח 2021 נקוב בדולר"
5107156,"הראל קונצרני A ומעלה "
5101381,"איילון מניות "
5103098,"פסגות מדדית ללא מניות"
5109673,"איילון (!) אג\"ח והנפקות ללא מניות"
5130109,"פסגות עוקבת מרכיב אג\"ח תיק 2 הבנק הבינלאומי "
5104476,"הראל 10/90"
5123567,"MTF מחקה S&P Aerospace & Defense  מנוטרלת מט\"ח"
5124698,"הראל תיק עד שנתיים"
5121868,"סיגמא מניות דיבידנד אירופה"
5108147,"כרמים אג\"ח כללי"
5127626,"תכלית TTF אינדקס מניות כלכלת ישראל "
5118187,"HIGH YIELD מגדל  ! אג\"ח"
5124201,"אלטשולר שחם גמישה"
5111216,"הראל מנוהלת 20%"
5111893,"פסגות מד\"פ מדורג "
5126263,"רוטשילד עוקבת תיק 3 הבנק הבינלאומי "
5109624,"כוון אג\"ח מנוהלת ללא מניות "
5111208,"פסגות  תיק צמוד מדד "
5117551,"מגדל מניות ביטחון עולמי"
5119441,"הראל (!) תיק אג\"ח קונצרני "
5117494,"PTF תל בונד צמודות יתר"
5127873,"אילים עוקבת תיק 1 בנק דיסקונט"
5109871,"סיגמא אג\"ח כללי ללא מניות"
5128731,"מיטב עוקבת תיק מרכיב הנזילות פלוס הבנק הבינלאומי"
5115605,"קסם KTFי תל בונד צמודות-יתר"
5105150,"מיטב מניות ערך חו\"ל"
5118211,"פסגות צמוד בינוני"
5105564,"דירוג A איילון אג\"ח ללא מניות"
5114939,"הראל Htf תל בונד צמודות-יתר"
5117569,"תכלית TTF תל בונד צמודות - יתר"
5125331,"MTF מחקה‏ תל בונד שקלי 3-5 "
5117049,"אי.בי.אי. מחקה תל בונד צמודות- יתר"
5116918,"MTF מחקה‏ תל בונד צמודות יתר "
5109632,"כוון 10/90"
5129531,"MTF מחקה אינדקס A ישראל 2-4"
5128699,"איילון חיסכון דולרי עד שנתיים"
5103569,"כוון אג\"ח דינמית"
5114285,"קסם אזימוט השקעות"
5109079,"כרמים שקלית "
5125802,"פסגות אג\"ח עד 3 שנים"
5124425,"תכלית TTF אינדקס קונצרני מדורג 2-5 שנים"
5112768,"הראל עוקבת תיק מס` 3 - בנק דיסקונט"
5128038,"MTF מחקה S&P 500 Bond Mega 30 Investment Grade 1-3 Year"
5110929,"הראל (!) תיק השקעות ללא מניות "
5129671,"א.ש SmartBeta מחקה משולבת Market Neutral מנוטרלת מט\"ח חודשי "
5120183,"איילון מלכות מהדרין תיק 10/90  "
5121983,"MTF מחקה משולבת DAX 30י (50%) STOXX Europe 600י (50%) חודשי מנוטרלת מט\"ח "
5107958,"כוון אג\"ח 15/85"
5128954,"פסגות עוקבת תיק מרכיב הנזילות פלוס הבנק הבינלאומי "
5122536,"הראל אופטימום גרמניה Mid Cap עד 30% מט\"ח"
5127550,"קסם S&P Aerospace & Defense  KTF מנוטרלת מט\"ח"
5116363," אנליסט מדדית ללא מניות - קרן נאמנו"
5118690,"אי.בי.אי. מחקה משולבת STOXX Europe 600י(70%) DAX 30י(30%)חודשי מנוטרלת מט\"ח"
5124672,"הראל תיק מנוהל"
5116736,"דיאמונד מניות ישראל"
5127824,"רוטשילד חסכון עד שנתיים נקוב $ "
5110556,"הראל גמישה (היובל‏)"
5113188,"ומעלה AA הראל קונצרני"
5101639,"אנליסט השקעות"
5123153,"תכלית STOXX Europe 600 TTF  מנוטרלת אירו "
5120688,"סיגמא 20/80"
5106406,"הראל 15/85 "
5123088,"קסם KTF משולבת מניות אירופה חודשי מנוטרלת אירו"
5115928,"הראל (!) נבחרת קונצרני"
5109004,"סיגמא 10/90 "
5104948,"אפסילון IM אירופה"
5118070,"פסגות צמוד קצר"
5110192,"הראל מדד בינוני "
5129564,"פסגות אג\"ח ממוקד A ומעלה"
5109731,"מור גמישה "
5129069,"MTF מחקה  אינדקס A-AA ישראל 1-3"
5108774,"אקסיומה אג\"ח ללא מניות "
5127808,"הראל כספית דולרית מגמת ריבית"
5113501,"סיגמא  אג\"ח חברות תזרימיות עד 3 שנים  "
5102470,"הראל שקלי 0-3 שנים + 10%"
5125984,"MTF מחקה‏ תל בונד צמודות 0-3 "
5122460,"PTF‏ אינדקס A מאוזן"
5110341,"הראל כספית נקובה ב-$ "
5128723,"טרגט אניגמה A ומעלה עד 3 שנים"
5125778,"אילים 50/50"
5129523,"הראל כספית פטורה נקובה $"
5111059,"הראל אג\"ח ללא מניות"
5111117,"הראל אג\"ח חו\"ל עד 20% מט\"ח"
5119235,"א.ש SmartBeta מחקה מומנטום קונצרני  (-A) ומעלה A.B"
5116637,"טרגט אניגמה אג\"ח ללא מניות"
5102751,"קסם אקסלנס תחליף לפקדון נקוב דולר"
5128004,"אלטשולר שחם ממשלת ארה\"ב עד שנתיים דולרית"
5115795,"מיטב כספית נקובה ב - $"
5128970,"תכלית TTF ת\"א-פמילי"
5115001,"מגדל כספית נקובה בדולר $"
5115381,"כרמים צמוד ממשלתי בינוני"
5126990,"מגדל כספית דולר"
5103833,"קסם אקסלנס כספית דולר "
5119805,"אינטראקטיב ישראל אג\"ח ללא מניות"
5101407,"הראל (!) מסלול  אג\"ח מדורגות "
5110382,"פסגות כספית נקובה $‏"
5117973,"פסגות‎ ‎‏אירופה ‏Index Plus‏ - מנוטרלת מט\"ח"
5100672,"מיטב כספית דולרית"
5129218,"STOXX Europe 600 PTF מנוטרלת אירו"
5130091,"פסגות כספית ממוקדת - נקובה $"
5110374,"הראל אופטימום מניות ישראל"
5231097,"הראל כספית דולרית"
5126834,"אילים מדדית מנוהלת"
5103403,"הראל כספית דולר נזיל חייבת"
5121058,"פסגות כספית דולר לריבית עולה"
5125729,"אילים עוקבת תיק 3 בנק דיסקונט"
5117536,"מגדל M.Q.MODEL  מניות ארה\"ב"
5100169,"הראל אודם"
5128087,"פסגות כספית דולרית"
5127535,"קסם  KTF ת\"א סקטור-באלאנס"
5104765,"מיטב גמישה"
5126305,"רוטשילד עוקבת תיק 3 בנק דיסקונט"
5121223,"קסם KTF תל בונד תשואות שקלי"
5127428,"MTF מחקה ת\"א סקטור-באלאנס "
5110754,"פסגות תיק מניות ממוקד"
5124300,"מור נדל\"ן "
5122163,"MTF מחקה STOXX Europe 600  מנוטרלת מט\"ח"
5129705,"הראל Htf ת\"א סקטור- באלאנס"
5115027,"אנליסט מניות ממוקדת "
5130406,"א.ד רוטשילד סמארטגן ישראל נקובה $ "
5126560,"כוון מניות ישראל "
5108188,"כרמים צמוד מדד מדורג"
5122940,"קסם STOXX Europe 600  KTF מנוטרלת אירו"
5127584,"תכלית  TTF ת\"א סקטור-באלאנס "
5122122,"א.ש SmartBeta מחקה ממשלתי A.B"
5127287,"תכלית S&P Utilities TTF  מנוטרלת מט\"ח"
5122395,"אי.בי.אי. מחקה תל בונד תשואות שקל"
5107453,"הראל (!) אג\"ח חברות ממוקדת"
5122320,"MTF מחקה תל בונד תשואות שקל "
5109525,"אינטראקטיב ישראל  25/75 "
5130331,"א.ש SmartBeta מחקה משולבת אג\"ח (80%) ומניות (20%) חודשי "
5100946,"אפסילון מניות ישראל"
5103999,"הראל ספיר"
5118732,"תכלית TTF תל בונד תשואות שקלי "
5129697,"הראל Htfי תל דיב"
5119227,"א.ש SmartBeta מחקה משולבת אג\"ח (90%) ומניות (10%) חודשי"
5120795,"אנליסט גמישה"
5112545,"פסגות (!) מודל קונצרני "
5101431,"פסגות שווקים מתעוררים"
5106729,"רוטשילד אג\"ח מדורג A ומעלה"
5127170,"א.ש SmartBeta מחקה משולבת אג\"ח (50%) ומניות (50%) חודשי מנוטרלת מט\"ח"
5101258,"אנליסט מניות ישראל"
5110788,"פסגות ת\"א 125 מנוהלת"
5101167,"רוטשילד ישראל"
5106430,"הראל (!) אג\"ח חברות והמרה"
5120779,"הראל השקעות‏ גמישה"
5104567,"מיטב ת\"א 125 פלוס"
5105390,"הראל (!) אג\"ח עולמי "
5107859,"הראל ‏(!)‏ אג\"ח ממוקד הנפקות"
5125034,"אלטשולר שחם תיירות ופנאי"
5117239,"הראל תיק השקעות"
5104971,"רוטשילד מדד"
5104153,"BUY SIDE מיטב מניות "
5124912,"הראל Htf אינדקס לפדיון 2022 (מתגלגל כל 6 שנים)"
5109889,"MTF מחקה ת\"א 125 "
5112628,"PTF ת\"א 125"
5120811,"אנליסט מניות"
5118708,"אפסילון נבחרת מניות"
5122791,"רוטשילד עוקבת תיק 2 הבנק הבינלאומי"
5122510,"הראל Htf ת\"א 125"
5113345,"קסם  KTF ת\"א 125"
5114657,"תכלית TTF ת\"א 125 "
5113063,"אי.בי.אי. מחקה ת\"א 125"
5115860,"פסגות תיק מניות מחקר פנימי"
5123112,"הראל Htf אינדקס קונצרני צמוד A"
5107842,"הראל מניות"
5123344,"MTF מחקה אינדקס A צמוד"
5126701,"אלטשולר שחם סופה מניות"
5131230,"מגדל דולר אגרסיבית"
5131115," מגדל הכנסה חודשית"
5125943,"הראל 25/75"
5106828,"אילים (!) אג\"ח חברות מנוהלת  "
5118120,"קסם KTF תל בונד תשואות"
5117957,"PTF תל בונד תשואות"
5122635,"MTF מחקה‏ תל בונד תשואות  "
5125059,"א.ש SmartBeta מחקה ארה\"ב A.B Low Volatility מנוטרלת מט\"ח"
5116371,"תכלית TTFי תל בונד תשואות"
5126818,"אי.בי.אי. מחקה תל בונד תשואות"
5122734,"אפסילון IM אירופה עד 30% מט\"ח"
5130273,"הראל מניות בנקים וביטוח"
5131297,"מגדל נדל\"ן"
5106810,"אילים נבחרת מניות"
5125828,"אלפא טק (!) תיק השקעות ללא מניות"
5127188,"אלפי בנדק מניות ישראל"
5105895,"אלטשולר שחם - קרן ממונפת"
5125141,"א.ש SmartBeta מחקה משולבת אג\"ח (70%) ומניות (30%) חודשי מנוטרלת מט\"ח"
5125174,"קסם S&P Financial KTF מנוטרלת מט\"ח"
5115290,"הראל 10/90 מחלקת  "
5129242,"S&P Financial PTF"
5121892,"אי.בי.אי. מחקה S&P Financial מנוטרלת מט\"ח"
5125604,"קסם S&P Financial KTF"
5130489,"סיגמא מימון המונים באקוויטי-P2P"
5104799,"אינטראקטיב ישראל אחזקות בעלי עניין "
5111695,"הראל מניות ממוקדת"
5130562,"סיגמא אג\"ח ללא מניות"
5102850,"הראל אג\"ח סולידית מחלקת "
5108865,"אקסיומה מניות ת\"א 125"
5123997,"אי.בי.אי. מחקה  S&P Financial"
5130547,"אקסלנס קסם מניות ת\"א 125"
5115829,"מודלים גמישה"
5131354,"מגדל ת\"א - 35 "
5129721,"הראל Htf ‏DJ US Dividend"
5131453,"מגדל M.Q.MODEL מניות ישראל"
5122288,"MTF מחקה‏ משולבת ת\"א 125 (70%) ת\"א בנקים 5 (30%) חודשי  "
5109897,"MTF מחקה ת\"א 35 "
5103700,"אלטשולר שחם נדל\"ן"
5120266,"א.ש SmartBeta מחקה גרמניה A.B Low Volatility מנוטרלת מט\"ח"
5101506,"אי.בי.אי. מחקה ת\"א 35"
5109418,"תכלית TTF ת\"א 35 "
5124490,"קסם KTF ת\"א 35"
5130281,"תכלית TTF Indxx Old Age REITs "
5123575,"MTF מחקה S&P 500 Low Volatility High Dividend  מנוטרלת מט\"ח"
5124755,"אי.בי.אי. מחקה Solactive ת\"א 125 Low Volatility High Dividends"
5110598,"הראל ת\"א - 35 "
5123419,"אי.בי.אי. מחקה S&P 500 Low Volatility High Dividend"
5125679,"סיגמא גמישה"
5119201,"א.ש SmartBeta מחקה Low Volatility ת\"א 125 A.B"
5101589,"מודלים מניות ארה\"ב"
5101266,"אנליסט נדל\"ן"
5104328,"אנליסט מניות ואסטרטגיות"
5117742,"איילון משקל שווה ת\"א 35"
5117809,"איילון אקסטרים דולר פי 3"
5121306,"א.ש  SmartBeta מחקה משולבת ת\"א Large Cap חודשי"
5114301,"מודלים לונג דולר פי 3"
5119755,"פסגות ת\"א 35  Index Plus"
5122130,"א.ש SmartBeta מחקה ארה\"ב A.B מנוטרלת מט\"ח"
5125752,"MTF מחקה Indxx Global Aerospace & Defense "
5120282,"אי.בי.אי. מחקה Solactive נדל\"ן מניב ישראל"
5104922,"איילון מניות בנקים"
5119219,"א.ש SmartBeta מחקה מולטי פקטור ת\"א 125 A.B"
5109798,"תטא ניהול חוזים ואופציות ממונפת"
5124292,"קסם אקסלנס אנרגיה"
5128442,"אי.בי.אי. מחקה Nasdaq Global Smart Airlines"
5101951,"מיטב גז ונפט עד 120%"
5111570,"הראל מעו\"ף בריבוע"
5103304,"מגדל דיקלה מעוף כפליים"
5102876,"הראל משאבי גז ואנרגיה"
5117684,"איילון אקסטרים ת\"א 125 פי 3"
5117692,"איילון אקסטרים ת\"א 35 פי 3"
5130711,"מור כספית נקובה ב-$"
5131636,"PTF תל בונד מאגר "
5130083,"MTF מחקה אינדקס צמודות בנקים וביטוח"
5131644,"NASDAQ 100  PTF מנוטרלת מט\"ח"
5131628,"S&P 500 PTF מנוטרלת מט\"ח"
5130851,"קסם S&P 500 KTF נקובה $ "
5130737,"Shiller Barclays CAPE® US Core Mid-Month Sector PTF"
5130752,"STOXX Europe 600 PTF"
5130760,"א.ש SmartBeta מחקה A.B Australia Multi Factor Top 30 מנוטרלת מט\"ח"
5132071,"פסגות DJ Internet Composite ETF מנוטרלת מט\"ח"
5131578,"קסם KTF אינדקס מזון ישראלי"
5130521,"MTF מחקה S&P 500 ESG מנוטרלת מט\"ח"
5131198,"תכלית TTF ‏ S&P 500 ESG"
5131875,"ISP Asset Management אג\"ח ללא מניות"
5130802,"פורצ`ן (!) אג\"ח ללא מניות"
5131107,"הראל (!) אסטרטגיות אג\"ח ללא מניות"
5132139,"אי.בי.אי. מחקה משולבת טכנולוגיה עולמי"
5132063,"פסגות ETFי משולבת מניות חו\"ל סקטורים ארה\"ב חודשי מנוטרלת מט\"ח"
5132089,"פסגות ETFי משולבת מניות חו\"ל סקטורים ארה\"ב חודשי"
5131842,"פסגות ETFי משולבת S&P פיננסים (70%) בנקים אזוריים (30%) חודשי מנוטרלת מט\"ח"
5131347,"פסגות ETF משולבת אג\"ח חברות (50%) אג\"ח מדינה (50%) חודשי"
5131305,"פסגות ETF משולבת אג\"ח ישראלי (95%) ת\"א 125 (5%) חודשי"
5131321,"פסגות ETF משולבת אג\"ח מדינה (66%) אג\"ח חברות (34%) חודשי"
5130596,"MTF מחקה אינדקס אג\"ח ומניות נדל\"ן מניב 20/80 חודשי "
5130778,"פסגות ETF משולבת אג\"ח ישראלי (90%) ת\"א 125 (10%) חודשי"
5130372,"MTF מחקה אינדקס אג\"ח ומניות בנקים 20/80 חודשי"
5130687,"PTF ת\"א 35"
5131818,"פסגות ETF משולבת S&P צריכה מחזורית (50%) בסיסית (50%) חודשי מנוטרלת מט\"ח"
5130513,"MTF מחקה שקליות ריבית קבועה ממשלתיות 5+ שנים"
5131792,"הראל Htf אג\"ח ממשלתיות כללי"
5130604,"MTF מחקה אינדקס תשתיות לאומיות ישראל"
5131925,"תכלית TTF אינדקס בנקים ואשראי חוץ בנקאי"
5131743,"מור מחקה אינדקס צריכה ישראלית"
5131487,"קסם KTF ת\"א -מניב ישראל"
5132105,"הראל Htf אינדקס תוכנה ישראלית"
5131891,"מור מחקה אינדקס טכנולוגיה ישראל EW"
5131289,"פסגות ETF משולבת אג\"ח מדינה (90%) ת\"א בנקים 5 (10%) חודשי"
5130950,"אנליסט תיק LV "
5130729,"אימפקט 10/90"
5131545,"אקורד 10/90"
5131867,"ISP Asset Managementי 20/80"
5131560,"אקורד 20/80"
5130786,"פסגות 20/80 Index Plus "
5131263,"אנליסט 15/85"
5130661,"הראל Htf ת\"א 35"
5131610,"PTF תל בונד צמודות בנקים"
5131917,"PTF תל בונד צמודות A"
5131008,"PTF תל בונד צמודות AA-AAA"
5130695,"PTF תל בונד צמודות 3-5"
5131602,"PTF אינדקס A תקרת מנפיק"
5131727,"MTF מחקה אינדקס A-AA שקלי"
5130844,"תכלית TTF אינדקס סולם אג\"ח מדורג 0-6 שנים"
5131164,"הראל Htf אינדקס AA-AAA ריאליות שקלי "
5131735,"MTF מחקה  אינדקס A-AA צמוד"
5130703,"PTF‏ אינדקס A-AA מנגנון מרווח"
5131222,"MTF מחקה אינדקס אג\"ח חברות ממשלתיות"
5130943,"קסם KTF אינדקס אג\"ח שקלי ביטוח ושירותים פיננסיים"
5131586,"מור (!) אג\"ח עם רכיב בטוחה"
5131651,"אנליסט (!) אג\"ח רכיב בטוחה ופיננסיים"
5132030,"הראל Htf אינדקס A שקלי ישראל"
5131123,"אלפא טק אג\"ח מדורג + 10%"
5131180,"הראל Htf אינדקס AA-AAA ריאליות צמוד"
5131552,"אקורד אג\"ח מדורגות"
5130968,"אנליסט (!) אג\"ח חו\"ל ללא מניות נקובה $"
5131784,"הראל (!) אג\"ח הזדמנויות - נקובה $ "
5131909,"PTF תל בונד תשואות שקל"
5130836,"תכלית TTF תל בונד שקלי AA-AAA "
5130828,"תכלית TTF תל בונד שקלי בנקים וביטוח"
5130901,"אלפא טק תיק מניות"
5130919,"PTF ת\"א 90"
5130638,"הראל Htfי ת\"א 90 "
5130620,"MTF מחקה ת\"א 90 "
5129887,"MTF מחקה אינדקס ת\"א 125 Quality"
5132014,"אינטראקטיב אנרגיה ירוקה ישראל - ארה\"ב"
5131834,"פסגות DJ US Real Estate ETF"
5131362,"אינטראקטיב טכנולוגיה ישראל STOCK PICKING"
5130984,"ילין לפידות מניות נדל\"ן"
5131081,"הראל Htf ת\"א טכנולוגיה"
5131404,"הראל Htf ת\"א בנייה "
5131420,"הראל Htf ת\"א מניב ישראל"
5130893,"MTF מחקה ת\"א-טכנולוגיה"
5131701,"פסגות ETF צמודות מדד ממשלתיות 0-2 שנים"
5130869,"קסם Indxx Climate Change Solutions KTF"
5131685,"הראל Htf אינדקס Work From Home מנוטרלת מט\"ח "
5131883,"מור מחקה אינדקס תשתיות ובינוי ארה\"ב"
5131693,"קסם KTF י Indxx Advanced Life Sciences & Smart Healthcare Thematic "
5131933,"תכלית TTF INDXX TECHNOLOGY REITs"
5132006,"קסם KTF אינדקס eGaming מנוטרלת דולר"
